,loss,accuracy,val_loss,val_accuracy
0,58.32102966308594,0.5766111016273499,34.392005920410156,0.5920000076293945
1,22.031658172607422,0.6382222175598145,8.132116317749023,0.6990000009536743
2,18.79439926147461,0.6443333625793457,6.313578128814697,0.7114999890327454
3,12.440917015075684,0.6659444570541382,4.73337984085083,0.7294999957084656
4,7.358604907989502,0.6837777495384216,4.582270622253418,0.7170000076293945
5,4.775388240814209,0.695888876914978,8.135526657104492,0.5569999814033508
6,2.534546136856079,0.7157777547836304,1.2291818857192993,0.7319999933242798
7,0.924001932144165,0.7540000081062317,0.7628849744796753,0.7064999938011169
8,0.5405001640319824,0.7038333415985107,0.5360482335090637,0.7325000166893005
9,0.573883056640625,0.7001110911369324,0.6127628087997437,0.7009999752044678
